Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Sensor Anomalies,Data Anomaly,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Data Type Level-1,Sensor Identifier,Ephemeris Type,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LT05_L1TP_165043_19940223_20180722_01_T1,LT51650431994054RSA00,1994/02/23,LANDSAT_5,T1,1,SAM, 165, 043,2018/07/22,1994:054:06:38:09.5393800,1994:054:06:38:36.4691300,RSA,DAY,14,14,121,4,4.014,2.478,3.158,N,,9,N,LPGS_13.1.0,FULL,40.58182014,129.79067569,TM_L1TP,TM,PREDICTIVE,6951,7711,6951,7711,UTM,38,WGS84,WGS84,30,30,LT05CPF_19940101_19940331_01.03,24°33'25.45"N,47°26'51.14"E,25°28'45.19"N,46°43'58.94"E,25°12'55.30"N,48°32'51.68"E,23°53'29.65"N,46°21'29.70"E,23°37'51.31"N,48°09'03.24"E,24.55707,47.44754,25.47922,46.73304,25.21536,48.54769,23.89157,46.35825,23.63092,48.1509,LT05_L1TP_165043_19940223_20180722_01_T1,LT51650431994054RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431994054RSA00
LT05_L1TP_166043_19940214_20180719_01_T1,LT51660431994045RSA00,1994/02/14,LANDSAT_5,T1,1,SAM, 166, 043,2018/07/19,1994:045:06:44:28.9581900,1994:045:06:44:55.8879400,RSA,DAY,0,0,173,4,4.393,2.878,3.319,N,,9,N,LPGS_13.1.0,FULL,38.19746935,132.52090908,TM_L1TP,TM,PREDICTIVE,7011,7771,7011,7771,UTM,38,WGS84,WGS84,30,30,LT05CPF_19940101_19940331_01.03,24°33'14.00"N,45°53'57.41"E,25°28'33.74"N,45°11'05.28"E,25°12'43.85"N,46°59'57.84"E,23°53'18.20"N,44°48'36.07"E,23°37'39.86"N,46°36'09.47"E,24.55389,45.89928,25.47604,45.1848,25.21218,46.9994,23.88839,44.81002,23.62774,46.60263,LT05_L1TP_166043_19940214_20180719_01_T1,LT51660431994045RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431994045RSA00
LT05_L1TP_166043_19940129_20171214_01_T1,LT51660431994029RSA00,1994/01/29,LANDSAT_5,T1,1,SAM, 166, 043,2017/12/14,1994:029:06:44:39.5667500,1994:029:06:45:06.4953100,RSA,DAY,7,7,152,4,4.391,2.966,3.238,N,,7,N,LPGS_13.0.0,FULL,34.77794762,136.90938541,TM_L1TP,TM,PREDICTIVE,7001,7781,7001,7781,UTM,38,WGS84,WGS84,30,30,LT05CPF_19940101_19940331_01.03,24°33'21.28"N,45°54'46.30"E,25°28'41.02"N,45°11'54.13"E,25°12'51.12"N,47°00'46.80"E,23°53'25.48"N,44°49'24.89"E,23°37'47.14"N,46°36'58.36"E,24.55591,45.91286,25.47806,45.19837,25.2142,47.013,23.89041,44.82358,23.62976,46.61621,LT05_L1TP_166043_19940129_20171214_01_T1,LT51660431994029RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431994029RSA00
LT05_L1TP_165043_19940122_20180719_01_T1,LT51650431994022RSA00,1994/01/22,LANDSAT_5,T1,1,SAM, 165, 043,2018/07/19,1994:022:06:38:31.7052500,1994:022:06:38:58.6330000,RSA,DAY,0,0,213,4,3.911,1.907,3.414,N,,7,N,LPGS_13.1.0,FULL,33.71103689,138.62812314,TM_L1TP,TM,PREDICTIVE,6951,7721,6951,7721,UTM,38,WGS84,WGS84,30,30,LT05CPF_19940101_19940331_01.03,24°32'48.30"N,47°28'04.91"E,25°28'08.00"N,46°45'12.92"E,25°12'18.18"N,48°34'05.09"E,23°52'52.46"N,46°22'43.79"E,23°37'14.20"N,48°10'16.82"E,24.54675,47.46803,25.46889,46.75359,25.20505,48.56808,23.88124,46.37883,23.62061,48.17134,LT05_L1TP_165043_19940122_20180719_01_T1,LT51650431994022RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431994022RSA00
LT05_L1TP_166043_19940113_20180719_01_T1,LT51660431994013RSA00,1994/01/13,LANDSAT_5,T1,1,SAM, 166, 043,2018/07/19,1994:013:06:44:50.5439400,1994:013:06:45:17.4699400,RSA,DAY,1,1,164,4,4.437,3.022,3.249,N,,7,N,LPGS_13.1.0,FULL,32.76054938,140.63800937,TM_L1TP,TM,PREDICTIVE,7001,7771,7001,7771,UTM,38,WGS84,WGS84,30,30,LT05CPF_19940101_19940331_01.03,24°33'10.37"N,45°55'06.89"E,25°28'30.11"N,45°12'14.76"E,25°12'40.21"N,47°01'07.28"E,23°53'14.57"N,44°49'45.55"E,23°37'36.23"N,46°37'18.91"E,24.55288,45.91858,25.47503,45.2041,25.21117,47.01869,23.88738,44.82932,23.62673,46.62192,LT05_L1TP_166043_19940113_20180719_01_T1,LT51660431994013RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431994013RSA00
LT05_L1TP_165043_19940106_20170116_01_T1,LT51650431994006ISP00,1994/01/06,LANDSAT_5,T1,1,SAM, 165, 043,2017/01/16,1994:006:06:38:46.7935000,1994:006:06:39:13.7183100,ISP,DAY,0,0,216,4,3.561,1.734,3.11,N,,9,N,LPGS_12.8.3,FULL,32.38328999,142.02151469,TM_L1TP,TM,PREDICTIVE,6951,7711,6951,7711,UTM,38,WGS84,WGS84,30,30,LT05CPF_19940101_19940331_01.03,24°33'17.53"N,47°27'20.48"E,25°28'37.27"N,46°44'28.32"E,25°12'47.38"N,48°33'20.95"E,23°53'21.73"N,46°21'59.11"E,23°37'43.39"N,48°09'32.54"E,24.55487,47.45569,25.47702,46.7412,25.21316,48.55582,23.88937,46.36642,23.62872,48.15904,LT05_L1TP_165043_19940106_20170116_01_T1,LT51650431994006ISP00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431994006ISP00
LT05_L1TP_166043_19931228_20180721_01_T1,LT51660431993362RSA00,1993/12/28,LANDSAT_5,T1,1,SAM, 166, 043,2018/07/21,1993:362:06:45:05.3158800,1993:362:06:45:32.2389400,RSA,DAY,1,1,165,4,4.401,3.037,3.185,N,,9,N,LPGS_13.1.0,FULL,32.36253582,143.50230519,TM_L1TP,TM,PREDICTIVE,7011,7741,7011,7741,UTM,38,WGS84,WGS84,30,30,LT05CPF_19931001_19931231_01.03,24°33'19.44"N,45°54'16.13"E,25°28'39.18"N,45°11'23.96"E,25°12'49.28"N,47°00'16.60"E,23°53'23.64"N,44°48'54.72"E,23°37'45.30"N,46°36'28.19"E,24.5554,45.90448,25.47755,45.18999,25.21369,47.00461,23.8899,44.8152,23.62925,46.60783,LT05_L1TP_166043_19931228_20180721_01_T1,LT51660431993362RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431993362RSA00
LT05_L1TP_166043_19931212_20180810_01_T1,LT51660431993346RSA00,1993/12/12,LANDSAT_5,T1,1,SAM, 166, 043,2018/08/10,1993:346:06:45:15.3621900,1993:346:06:45:42.2840000,RSA,DAY,0,0,171,4,4.319,3.087,3.02,N,,9,N,LPGS_13.1.0,FULL,33.58226533,145.16073984,TM_L1TP,TM,PREDICTIVE,7001,7721,7001,7721,UTM,38,WGS84,WGS84,30,30,LT05CPF_19931001_19931231_01.03,24°33'27.72"N,45°54'18.61"E,25°28'47.46"N,45°11'26.41"E,25°12'57.56"N,47°00'19.15"E,23°53'31.92"N,44°48'57.13"E,23°37'53.58"N,46°36'30.71"E,24.5577,45.90517,25.47985,45.19067,25.21599,47.00532,23.8922,44.81587,23.63155,46.60853,LT05_L1TP_166043_19931212_20180810_01_T1,LT51660431993346RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431993346RSA00
LT05_L1TP_166043_19931126_20180628_01_T1,LT51660431993330RSA00,1993/11/26,LANDSAT_5,T1,1,SAM, 166, 043,2018/06/28,1993:330:06:45:20.3457500,1993:330:06:45:47.2661900,RSA,DAY,3,3,152,4,4.074,2.745,3.01,N,,9,N,LPGS_13.1.0,FULL,36.19416251,145.23771204,TM_L1TP,TM,PREDICTIVE,7011,7721,7011,7721,UTM,38,WGS84,WGS84,30,30,LT05CPF_19931001_19931231_01.03,24°33'26.21"N,45°55'18.95"E,25°28'45.95"N,45°12'26.75"E,25°12'56.05"N,47°01'19.49"E,23°53'30.41"N,44°49'57.50"E,23°37'52.07"N,46°37'31.04"E,24.55728,45.92193,25.47943,45.20743,25.21557,47.02208,23.89178,44.83264,23.63113,46.62529,LT05_L1TP_166043_19931126_20180628_01_T1,LT51660431993330RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431993330RSA00
LT05_L1TP_165043_19931119_20180702_01_T1,LT51650431993323RSA00,1993/11/19,LANDSAT_5,T1,1,SAM, 165, 043,2018/07/02,1993:323:06:39:09.9886300,1993:323:06:39:36.9084400,RSA,DAY,0,0,216,4,3.568,1.911,3.013,N,,9,N,LPGS_13.1.0,FULL,37.68119056,144.68130117,TM_L1TP,TM,PREDICTIVE,6951,7671,6951,7671,UTM,38,WGS84,WGS84,30,30,LT05CPF_19931001_19931231_01.03,24°33'01.73"N,47°28'39.36"E,25°28'21.47"N,46°45'47.30"E,25°12'31.61"N,48°34'39.65"E,23°53'05.93"N,46°23'18.13"E,23°37'27.59"N,48°10'51.35"E,24.55048,47.4776,25.47263,46.76314,25.20878,48.57768,23.88498,46.38837,23.62433,48.18093,LT05_L1TP_165043_19931119_20180702_01_T1,LT51650431993323RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431993323RSA00
LT05_L1TP_166043_19931025_20180810_01_T1,LT51660431993298RSA00,1993/10/25,LANDSAT_5,T1,1,SAM, 166, 043,2018/08/10,1993:298:06:45:33.6476300,1993:298:06:46:00.5656300,RSA,DAY,8,8,157,4,4.013,2.65,3.013,N,,9,N,LPGS_13.1.0,FULL,43.87174007,139.4125171,TM_L1TP,TM,PREDICTIVE,7001,7771,7001,7771,UTM,38,WGS84,WGS84,30,30,LT05CPF_19931001_19931231_01.03,24°32'56.15"N,45°55'35.54"E,25°28'15.85"N,45°12'43.49"E,25°12'26.03"N,47°01'35.80"E,23°53'00.31"N,44°50'14.35"E,23°37'22.04"N,46°37'47.50"E,24.54893,45.92654,25.47107,45.21208,25.20723,47.02661,23.88342,44.83732,23.62279,46.62986,LT05_L1TP_166043_19931025_20180810_01_T1,LT51660431993298RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431993298RSA00
LT05_L1TP_165043_19931018_20180811_01_T1,LT51650431993291RSA01,1993/10/18,LANDSAT_5,T1,1,SAM, 165, 043,2018/08/11,1993:291:06:39:25.0773800,1993:291:06:39:51.9950600,RSA,DAY,0,0,209,4,3.946,2.248,3.243,N,,9,N,LPGS_13.1.0,FULL,45.66302298,136.97198948,TM_L1TP,TM,PREDICTIVE,6951,7721,6951,7721,UTM,38,WGS84,WGS84,30,30,LT05CPF_19931001_19931231_01.03,24°33'11.66"N,47°28'27.16"E,25°28'31.40"N,46°45'35.03"E,25°12'41.51"N,48°34'27.55"E,23°53'15.86"N,46°23'05.82"E,23°37'37.52"N,48°10'39.18"E,24.55324,47.47421,25.47539,46.75973,25.21153,48.57432,23.88774,46.38495,23.62709,48.17755,LT05_L1TP_165043_19931018_20180811_01_T1,LT51650431993291RSA01,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431993291RSA01
LT05_L1TP_165043_19931002_20180811_01_T1,LT51650431993275RSA01,1993/10/02,LANDSAT_5,T1,1,SAM, 165, 043,2018/08/11,1993:275:06:39:30.9557500,1993:275:06:39:57.8713100,RSA,DAY,0,0,197,4,4.062,2.676,3.056,N,,9,N,LPGS_13.1.0,FULL,49.50439813,129.88753461,TM_L1TP,TM,PREDICTIVE,6941,7721,6941,7721,UTM,38,WGS84,WGS84,30,30,LT05CPF_19931001_19931231_01.03,24°33'08.17"N,47°28'19.85"E,25°28'27.91"N,46°45'27.76"E,25°12'38.05"N,48°34'20.21"E,23°53'12.37"N,46°22'58.55"E,23°37'34.03"N,48°10'31.87"E,24.55227,47.47218,25.47442,46.75771,25.21057,48.57228,23.88677,46.38293,23.62612,48.17552,LT05_L1TP_165043_19931002_20180811_01_T1,LT51650431993275RSA01,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431993275RSA01
LT05_L1TP_165043_19930730_20180612_01_T1,LT51650431993211RSA00,1993/07/30,LANDSAT_5,T1,1,SAM, 165, 043,2018/06/12,1993:211:06:39:38.2834400,1993:211:06:40:05.1927500,RSA,DAY,1,1,143,4,10.517,9.957,3.385,N,,7,N,LPGS_13.1.0,FULL,57.72932582,94.01800918,TM_L1TP,TM,PREDICTIVE,6951,7671,6951,7671,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930701_19930930_01.03,24°32'43.66"N,47°28'45.05"E,25°28'03.36"N,46°45'53.06"E,25°12'13.57"N,48°34'45.19"E,23°52'47.82"N,46°23'23.96"E,23°37'09.55"N,48°10'56.96"E,24.54546,47.47918,25.4676,46.76474,25.20377,48.57922,23.87995,46.38999,23.61932,48.18249,LT05_L1TP_165043_19930730_20180612_01_T1,LT51650431993211RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431993211RSA00
LT05_L1TP_165043_19930714_20180702_01_T2,LT51650431993195RSA01,1993/07/14,LANDSAT_5,T2,1,SAM, 165, 043,2018/07/02,1993:195:06:39:39.4076900,1993:195:06:40:06.3148100,RSA,DAY,0,0,128,4,13.386,12.906,3.553,N,,9,N,LPGS_13.1.0,FULL,58.65994741,88.25856541,TM_L1TP,TM,PREDICTIVE,6951,7701,6951,7701,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930701_19930930_01.03,24°33'07.20"N,47°28'26.98"E,25°28'26.94"N,46°45'34.88"E,25°12'37.08"N,48°34'27.34"E,23°53'11.40"N,46°23'05.68"E,23°37'33.06"N,48°10'39.00"E,24.552,47.47416,25.47415,46.75969,25.2103,48.57426,23.8865,46.38491,23.62585,48.1775,LT05_L1TP_165043_19930714_20180702_01_T2,LT51650431993195RSA01,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431993195RSA01
LT05_L1TP_166043_19930705_20180612_01_T1,LT51660431993186RSA00,1993/07/05,LANDSAT_5,T1,1,SAM, 166, 043,2018/06/12,1993:186:06:45:49.5956300,1993:186:06:46:16.5018100,RSA,DAY,0,0,148,4,4.628,3.521,3.004,N,,7,N,LPGS_13.1.0,FULL,59.16679304,86.25869804,TM_L1TP,TM,PREDICTIVE,7001,7751,7001,7751,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930701_19930930_01.03,24°33'06.98"N,45°55'47.03"E,25°28'26.72"N,45°12'54.94"E,25°12'36.86"N,47°01'47.39"E,23°53'11.18"N,44°50'25.73"E,23°37'32.84"N,46°37'59.05"E,24.55194,45.92973,25.47409,45.21526,25.21024,47.02983,23.88644,44.84048,23.62579,46.63307,LT05_L1TP_166043_19930705_20180612_01_T1,LT51660431993186RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431993186RSA00
LT05_L1TP_165043_19930628_20171212_01_T2,LT51650431993179RSA00,1993/06/28,LANDSAT_5,T2,1,SAM, 165, 043,2017/12/12,1993:179:06:39:41.0473800,1993:179:06:40:07.9529400,RSA,DAY,0,0,142,4,15.32,14.573,4.724,N,,7,N,LPGS_13.0.0,FULL,59.55111127,85.401225,TM_L1TP,TM,PREDICTIVE,6941,7711,6941,7711,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930401_19930630_01.03,24°33'14.00"N,47°28'03.47"E,25°28'33.74"N,46°45'11.34"E,25°12'43.85"N,48°34'03.90"E,23°53'18.20"N,46°22'42.13"E,23°37'39.86"N,48°10'15.53"E,24.55389,47.46763,25.47604,46.75315,25.21218,48.56775,23.88839,46.37837,23.62774,48.17098,LT05_L1TP_165043_19930628_20171212_01_T2,LT51650431993179RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431993179RSA00
LT05_L1TP_165043_19930612_20170613_01_T2,LT51650431993163RSA01,1993/06/12,LANDSAT_5,T2,1,SAM, 165, 043,2017/06/13,1993:163:06:39:46.6220000,1993:163:06:40:13.5253800,RSA,DAY,0,0,123,4,12.408,11.856,3.659,N,,7,N,LPGS_12.8.4,FULL,60.30618259,85.90502198,TM_L1TP,TM,DEFINITIVE,6951,7731,6951,7731,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930401_19930630_01.03,24°33'39.85"N,47°26'15.43"E,25°28'59.59"N,46°43'23.16"E,25°13'09.66"N,48°32'16.08"E,23°53'44.09"N,46°20'53.84"E,23°38'05.71"N,48°08'27.60"E,24.56107,47.43762,25.48322,46.7231,25.21935,48.5378,23.89558,46.34829,23.63492,48.141,LT05_L1TP_165043_19930612_20170613_01_T2,LT51650431993163RSA01,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431993163RSA01
LT05_L1TP_165043_19930527_20180612_01_T1,LT51650431993147RSA00,1993/05/27,LANDSAT_5,T1,1,SAM, 165, 043,2018/06/12,1993:147:06:39:46.4779400,1993:147:06:40:13.3797500,RSA,DAY,0,0,154,4,11.967,11.451,3.475,N,,7,N,LPGS_13.1.0,FULL,60.54961501,89.8076139,TM_L1TP,TM,DEFINITIVE,6951,7721,6951,7721,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930401_19930630_01.03,24°33'28.44"N,47°25'44.00"E,25°28'48.18"N,46°42'51.80"E,25°12'58.28"N,48°31'44.54"E,23°53'32.64"N,46°20'22.52"E,23°37'54.30"N,48°07'56.10"E,24.5579,47.42889,25.48005,46.71439,25.21619,48.52904,23.8924,46.33959,23.63175,48.13225,LT05_L1TP_165043_19930527_20180612_01_T1,LT51650431993147RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431993147RSA00
LT05_L1TP_165043_19930511_20170119_01_T1,LT51650431993131ISP00,1993/05/11,LANDSAT_5,T1,1,SAM, 165, 043,2017/01/19,1993:131:06:39:43.2951900,1993:131:06:40:10.1955000,ISP,DAY,0,0,171,4,10.409,9.851,3.363,N,,9,N,LPGS_12.8.3,FULL,59.8065393,96.50575471,TM_L1TP,TM,DEFINITIVE,6951,7701,6951,7701,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930401_19930630_01.03,24°33'16.78"N,47°25'52.25"E,25°28'36.52"N,46°43'00.12"E,25°12'46.62"N,48°31'52.68"E,23°53'20.98"N,46°20'30.88"E,23°37'42.64"N,48°08'04.31"E,24.55466,47.43118,25.47681,46.7167,25.21295,48.5313,23.88916,46.34191,23.62851,48.13453,LT05_L1TP_165043_19930511_20170119_01_T1,LT51650431993131ISP00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431993131ISP00
LT05_L1TP_166043_19930502_20180624_01_T1,LT51660431993122RSA00,1993/05/02,LANDSAT_5,T1,1,SAM, 166, 043,2018/06/24,1993:122:06:45:52.2921900,1993:122:06:46:19.1918800,RSA,DAY,0,0,163,4,4.168,3.076,2.812,N,,7,N,LPGS_13.1.0,FULL,58.79242824,100.99630508,TM_L1TP,TM,DEFINITIVE,7001,7731,7001,7731,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930401_19930630_01.03,24°33'30.64"N,45°53'16.44"E,25°28'50.38"N,45°10'24.24"E,25°13'00.48"N,46°59'17.02"E,23°53'34.84"N,44°47'54.92"E,23°37'56.50"N,46°35'28.57"E,24.55851,45.8879,25.48066,45.1734,25.2168,46.98806,23.89301,44.79859,23.63236,46.59127,LT05_L1TP_166043_19930502_20180624_01_T1,LT51660431993122RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431993122RSA00
LT05_L1TP_165043_19930425_20170907_01_T1,LT51650431993115RSA00,1993/04/25,LANDSAT_5,T1,1,SAM, 165, 043,2017/09/07,1993:115:06:39:40.2340000,1993:115:06:40:07.1331900,RSA,DAY,61,61,90,4,7.84,6.626,4.191,N,,7,N,LPGS_12.8.4,FULL,57.68381286,104.60875567,TM_L1TP,TM,DEFINITIVE,6951,7681,6951,7681,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930401_19930630_01.03,24°33'31.28"N,47°25'53.69"E,25°28'51.02"N,46°43'01.45"E,25°13'01.13"N,48°31'54.26"E,23°53'35.48"N,46°20'32.17"E,23°37'57.14"N,48°08'05.82"E,24.55869,47.43158,25.48084,46.71707,25.21698,48.53174,23.89319,46.34227,23.63254,48.13495,LT05_L1TP_165043_19930425_20170907_01_T1,LT51650431993115RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431993115RSA00
LT05_L1TP_166043_19930416_20170907_01_T1,LT51660431993106RSA00,1993/04/16,LANDSAT_5,T1,1,SAM, 166, 043,2017/09/07,1993:106:06:45:46.8891300,1993:106:06:46:13.7872500,RSA,DAY,11,11,142,4,4.024,2.681,3.001,N,,7,N,LPGS_12.8.4,FULL,55.87183397,109.19636992,TM_L1TP,TM,PREDICTIVE,7001,7721,7001,7721,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930401_19930630_01.03,24°33'23.51"N,45°53'44.34"E,25°28'43.25"N,45°10'52.18"E,25°12'53.35"N,46°59'44.84"E,23°53'27.71"N,44°48'22.90"E,23°37'49.37"N,46°35'56.44"E,24.55653,45.89565,25.47868,45.18116,25.21482,46.99579,23.89103,44.80636,23.63038,46.59901,LT05_L1TP_166043_19930416_20170907_01_T1,LT51660431993106RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431993106RSA00
LT05_L1TP_165043_19930409_20180728_01_T1,LT51650431993099RSA01,1993/04/09,LANDSAT_5,T1,1,SAM, 165, 043,2018/07/28,1993:099:06:39:31.4258100,1993:099:06:39:58.3231900,RSA,DAY,9,9,104,4,6.559,5.004,4.241,N,,9,N,LPGS_13.1.0,FULL,54.18256041,112.60645497,TM_L1TP,TM,DEFINITIVE,6951,7671,6951,7671,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930401_19930630_01.03,24°33'08.46"N,47°27'05.65"E,25°28'28.20"N,46°44'13.56"E,25°12'38.34"N,48°33'06.01"E,23°53'12.66"N,46°21'44.35"E,23°37'34.32"N,48°09'17.68"E,24.55235,47.45157,25.4745,46.7371,25.21065,48.55167,23.88685,46.36232,23.6262,48.15491,LT05_L1TP_165043_19930409_20180728_01_T1,LT51650431993099RSA01,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431993099RSA01
LT05_L1TP_166043_19930331_20180811_01_T1,LT51660431993090RSA00,1993/03/31,LANDSAT_5,T1,1,SAM, 166, 043,2018/08/11,1993:090:06:45:38.9606300,1993:090:06:46:05.8571900,RSA,DAY,79,79,50,4,4.106,2.403,3.329,N,,9,N,LPGS_13.1.0,FULL,51.73524715,116.71659548,TM_L1TP,TM,DEFINITIVE,7001,7731,7001,7731,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930101_19930331_01.03,24°33'07.92"N,45°54'34.34"E,25°28'27.66"N,45°11'42.25"E,25°12'37.80"N,47°00'34.70"E,23°53'12.12"N,44°49'13.04"E,23°37'33.78"N,46°36'46.37"E,24.5522,45.90954,25.47435,45.19507,25.2105,47.00964,23.8867,44.82029,23.62605,46.61288,LT05_L1TP_166043_19930331_20180811_01_T1,LT51660431993090RSA00,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431993090RSA00
LT05_L1TP_165043_19930324_20170119_01_T1,LT51650431993083ISP00,1993/03/24,LANDSAT_5,T1,1,SAM, 165, 043,2017/01/19,1993:083:06:39:24.1025000,1993:083:06:39:50.9982500,ISP,DAY,0,0,168,4,4.559,3.17,3.277,N,,9,N,LPGS_12.8.3,FULL,49.67149514,119.67584741,TM_L1TP,TM,DEFINITIVE,6941,7691,6941,7691,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930101_19930331_01.03,24°32'54.74"N,47°27'41.54"E,25°28'14.45"N,46°44'49.52"E,25°12'24.62"N,48°33'41.80"E,23°52'58.91"N,46°22'20.35"E,23°37'20.64"N,48°09'53.50"E,24.54854,47.46154,25.47068,46.74709,25.20684,48.56161,23.88303,46.37232,23.6224,48.16486,LT05_L1TP_165043_19930324_20170119_01_T1,LT51650431993083ISP00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431993083ISP00
LT05_L1TP_166043_19930227_20180623_01_T1,LT51660431993058RSA01,1993/02/27,LANDSAT_5,T1,1,SAM, 166, 043,2018/06/23,1993:058:06:45:25.9944400,1993:058:06:45:52.8881900,RSA,DAY,0,0,166,4,4.236,2.857,3.128,N,,9,N,LPGS_13.1.0,FULL,42.00598671,128.70967134,TM_L1TP,TM,DEFINITIVE,7001,7781,7001,7781,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930101_19930331_01.03,24°33'31.79"N,45°54'48.85"E,25°28'51.53"N,45°11'56.62"E,25°13'01.63"N,47°00'49.43"E,23°53'35.99"N,44°49'27.34"E,23°37'57.65"N,46°37'00.98"E,24.55883,45.91357,25.48098,45.19906,25.21712,47.01373,23.89333,44.82426,23.63268,46.61694,LT05_L1TP_166043_19930227_20180623_01_T1,LT51660431993058RSA01,https://earthexplorer.usgs.gov/browse-link/12266/LT51660431993058RSA01
LT05_L1TP_165043_19930220_20170120_01_T1,LT51650431993051ISP00,1993/02/20,LANDSAT_5,T1,1,SAM, 165, 043,2017/01/20,1993:051:06:39:12.5501300,1993:051:06:39:39.4434400,ISP,DAY,57,57,95,4,4.768,3.3,3.442,N,,9,N,LPGS_12.8.3,FULL,40.00333025,130.88620153,TM_L1TP,TM,DEFINITIVE,6941,7731,6941,7731,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930101_19930331_01.03,24°33'17.60"N,47°27'21.82"E,25°28'37.34"N,46°44'29.65"E,25°12'47.45"N,48°33'22.28"E,23°53'21.80"N,46°22'00.44"E,23°37'43.46"N,48°09'33.88"E,24.55489,47.45606,25.47704,46.74157,25.21318,48.55619,23.88939,46.36679,23.62874,48.15941,LT05_L1TP_165043_19930220_20170120_01_T1,LT51650431993051ISP00,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431993051ISP00
LT05_L1TP_165043_19930204_20180704_01_T1,LT51650431993035RSA01,1993/02/04,LANDSAT_5,T1,1,SAM, 165, 043,2018/07/04,1993:035:06:39:06.5488100,1993:035:06:39:33.4406900,RSA,DAY,67,67,35,4,4.333,2.766,3.335,N,,9,N,LPGS_13.1.0,FULL,36.06901625,135.41605215,TM_L1TP,TM,DEFINITIVE,6951,7721,6951,7721,UTM,38,WGS84,WGS84,30,30,LT05CPF_19930101_19930331_01.03,24°33'19.66"N,47°26'43.94"E,25°28'39.40"N,46°43'51.78"E,25°12'49.50"N,48°32'44.41"E,23°53'23.86"N,46°21'22.54"E,23°37'45.52"N,48°08'56.00"E,24.55546,47.44554,25.47761,46.73105,25.21375,48.54567,23.88996,46.35626,23.62931,48.14889,LT05_L1TP_165043_19930204_20180704_01_T1,LT51650431993035RSA01,https://earthexplorer.usgs.gov/browse-link/12266/LT51650431993035RSA01
