Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality, Processing Software Version,Sun Elevation L1,Sun Azimuth L1,TIRS SSM Model,Data Type Level-1,Sensor Identifier,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Bias Parameter File Name OLI,Bias Parameter File Name TIRS, Calibration Parameter File,RLUT File Name,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LC08_L1TP_166043_20161109_20170318_01_T1,LC81660432016314LGN01,2016/11/09,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/03/18,2016:314:07:23:42.9424560,2016:314:07:24:14.7124530,LGN,DAY,.24,.24,562,4,7.148,5.145,4.962,9,LPGS_2.7.0,44.48834043,154.0814825,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15201,7741,7601,7741,7601,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20161109071100_20161109075626.01,LT8BPF20161031082742_20161114181604.01,LC08CPF_20161001_20161231_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.74"N,45°56'16.01"E,25°35'57.34"N,45°13'23.59"E,25°13'35.76"N,47°04'14.34"E,23°52'09.37"N,44°48'56.27"E,23°29'43.19"N,46°38'14.78"E,24.55326,45.93778,25.59926,45.22322,25.2266,47.07065,23.86927,44.81563,23.49533,46.63744,LC08_L1TP_166043_20161109_20170318_01_T1,LC81660432016314LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432016314LGN01
LC08_L1TP_165043_20161102_20170318_01_T1,LC81650432016307LGN01,2016/11/02,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/03/18,2016:307:07:17:33.2636960,2016:307:07:18:05.0336930,LGN,DAY,.17,.17,379,4,6.285,4.618,4.263,9,LPGS_2.7.0,46.4183745,152.9101547,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20161102070402_20161102074929.01,LT8BPF20161031082742_20161114181604.01,LC08CPF_20161001_20161231_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.40"N,47°28'45.55"E,25°35'56.22"N,46°45'52.16"E,25°13'34.21"N,48°36'44.78"E,23°52'08.47"N,46°21'24.88"E,23°29'41.82"N,48°10'45.26"E,24.55289,47.47932,25.59895,46.76449,25.22617,48.61244,23.86902,46.35691,23.49495,48.17924,LC08_L1TP_165043_20161102_20170318_01_T1,LC81650432016307LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432016307LGN01
LC08_L1TP_166043_20161024_20170318_01_T1,LC81660432016298LGN01,2016/10/24,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/03/18,2016:298:07:23:44.2205670,2016:298:07:24:15.9905640,LGN,DAY,0,0,557,4,6.667,4.761,4.667,9,LPGS_2.7.0,49.02693647,150.76517741,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20161024070925_20161024075628.01,LT8BPF20161016160913_20161031081406.01,LC08CPF_20161001_20161231_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.19"N,45°55'58.37"E,25°35'56.00"N,45°13'05.70"E,25°13'34.07"N,47°03'56.88"E,23°52'08.22"N,44°48'38.16"E,23°29'41.71"N,46°37'57.11"E,24.55283,45.93288,25.59889,45.21825,25.22613,47.0658,23.86895,44.8106,23.49492,46.63253,LC08_L1TP_166043_20161024_20170318_01_T1,LC81660432016298LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432016298LGN01
LC08_L1TP_165043_20161017_20170319_01_T1,LC81650432016291LGN01,2016/10/17,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/03/19,2016:291:07:17:32.5645680,2016:291:07:18:04.3345650,LGN,DAY,.15,.15,379,4,6.395,4.644,4.396,9,LPGS_2.7.0,51.09811914,148.56559846,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20161017070226_20161017075016.01,LT8BPF20161016160913_20161031081406.01,LC08CPF_20161001_20161231_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.92"N,47°28'53.15"E,25°35'57.73"N,46°45'59.83"E,25°13'35.29"N,48°36'52.96"E,23°52'10.27"N,46°21'32.18"E,23°29'43.26"N,48°10'53.04"E,24.55331,47.48143,25.59937,46.76662,25.22647,48.61471,23.86952,46.35894,23.49535,48.1814,LC08_L1TP_165043_20161017_20170319_01_T1,LC81650432016291LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432016291LGN01
LC08_L1TP_166043_20161008_20170320_01_T1,LC81660432016282LGN01,2016/10/08,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/03/20,2016:282:07:23:40.7812080,2016:282:07:24:12.5512050,LGN,DAY,0,0,563,4,6.631,4.893,4.476,9,LPGS_2.7.0,53.72960612,145.03069442,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20161008070858_20161008075536.01,LT8BPF20161002091459_20161016134802.01,LC08CPF_20161001_20161231_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.34"N,45°56'38.72"E,25°35'57.12"N,45°13'46.16"E,25°13'34.97"N,47°04'37.74"E,23°52'09.48"N,44°49'18.44"E,23°29'42.72"N,46°38'37.82"E,24.55315,45.94409,25.5992,45.22949,25.22638,47.07715,23.8693,44.82179,23.4952,46.64384,LC08_L1TP_166043_20161008_20170320_01_T1,LC81660432016282LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432016282LGN01
LC08_L1TP_165043_20161001_20170320_01_T1,LC81650432016275LGN02,2016/10/01,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/03/20,2016:275:07:17:26.8681890,2016:275:07:17:58.6381860,LGN,DAY,.03,.03,362,4,6.595,4.698,4.629,9,LPGS_2.7.0,55.70407685,141.72962747,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20161001070021_20161001084313.02,LT8BPF20160917100055_20161002083254.01,LC08CPF_20161001_20161231_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.94"N,47°30'00.94"E,25°35'56.94"N,46°47'07.55"E,25°13'34.21"N,48°38'00.85"E,23°52'09.55"N,46°22'39.68"E,23°29'42.22"N,48°12'00.76"E,24.55304,47.50026,25.59915,46.78543,25.22617,48.63357,23.86932,46.37769,23.49506,48.20021,LC08_L1TP_165043_20161001_20170320_01_T1,LC81650432016275LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432016275LGN02
LC08_L1TP_166043_20160922_20170321_01_T1,LC81660432016266LGN02,2016/09/22,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/03/21,2016:266:07:23:37.3938650,2016:266:07:24:09.1638620,LGN,DAY,0,0,561,4,6.438,4.862,4.22,9,LPGS_2.7.0,58.06713527,136.79857892,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160922070632_20160922084437.01,LT8BPF20160917100055_20161002083254.01,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.20"N,45°57'03.42"E,25°35'57.23"N,45°14'11.15"E,25°13'34.93"N,47°05'02.18"E,23°52'09.52"N,44°49'43.21"E,23°29'42.65"N,46°39'02.05"E,24.55311,45.95095,25.59923,45.23643,25.22637,47.08394,23.86931,44.82867,23.49518,46.65057,LC08_L1TP_166043_20160922_20170321_01_T1,LC81660432016266LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432016266LGN02
LC08_L1TP_165043_20160915_20170321_01_T1,LC81650432016259LGN01,2016/09/15,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/03/21,2016:259:07:17:26.3569500,2016:259:07:17:58.1269470,LGN,DAY,0,0,363,4,6.975,4.794,5.065,9,LPGS_2.7.0,59.72917023,132.46913273,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160915070021_20160915083826.01,LT8BPF20160902084122_20160917074027.02,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.48"N,47°29'34.98"E,25°35'56.72"N,46°46'41.95"E,25°13'33.82"N,48°37'34.68"E,23°52'09.23"N,46°22'13.69"E,23°29'41.75"N,48°11'34.22"E,24.55291,47.49305,25.59909,46.77832,25.22606,48.6263,23.86923,46.37047,23.49493,48.19284,LC08_L1TP_165043_20160915_20170321_01_T1,LC81650432016259LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432016259LGN01
LC08_L1TP_166043_20160906_20170321_01_T1,LC81660432016250LGN01,2016/09/06,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/03/21,2016:250:07:23:35.7767280,2016:250:07:24:07.5467250,LGN,DAY,7.82,7.82,457,4,6.847,5.046,4.628,9,LPGS_2.7.0,61.59603154,126.40284018,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160906070630_20160906075131.01,LT8BPF20160902084122_20160917074027.02,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.22"N,45°56'47.11"E,25°35'56.22"N,45°13'54.98"E,25°13'33.71"N,47°04'46.06"E,23°52'08.62"N,44°49'26.83"E,23°29'41.46"N,46°38'45.74"E,24.55284,45.94642,25.59895,45.23194,25.22603,47.07946,23.86906,44.82412,23.49485,46.64604,LC08_L1TP_166043_20160906_20170321_01_T1,LC81660432016250LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432016250LGN01
LC08_L1TP_165043_20160830_20170321_01_T1,LC81650432016243LGN01,2016/08/30,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/03/21,2016:243:07:17:22.9309320,2016:243:07:17:54.7009290,LGN,DAY,0,0,352,4,7.591,4.836,5.852,9,LPGS_2.7.0,62.82854533,121.41662587,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15061,7691,7531,7691,7531,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160830070017_20160830073008.01,LT8BPF20160818225656_20160902083306.01,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.95"N,47°29'38.18"E,25°35'58.24"N,46°46'45.30"E,25°13'35.08"N,48°37'37.96"E,23°52'10.85"N,46°22'16.79"E,23°29'43.15"N,48°11'37.25"E,24.55332,47.49394,25.59951,46.77925,25.22641,48.62721,23.86968,46.37133,23.49532,48.19368,LC08_L1TP_165043_20160830_20170321_01_T1,LC81650432016243LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432016243LGN01
LC08_L1TP_166043_20160821_20170322_01_T1,LC81660432016234LGN01,2016/08/21,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/03/22,2016:234:07:23:30.1270730,2016:234:07:24:01.8970700,LGN,DAY,3.29,3.29,526,4,7.035,4.721,5.216,9,LPGS_2.7.0,64.12520487,114.8894339,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160821070624_20160821083345.02,LT8BPF20160818225656_20160902083306.01,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.37"N,45°57'16.49"E,25°35'56.47"N,45°14'24.58"E,25°13'33.74"N,47°05'15.43"E,23°52'08.83"N,44°49'56.10"E,23°29'41.53"N,46°39'14.76"E,24.55288,45.95458,25.59902,45.24016,25.22604,47.08762,23.86912,44.83225,23.49487,46.6541,LC08_L1TP_166043_20160821_20170322_01_T1,LC81660432016234LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432016234LGN01
LC08_L1TP_165043_20160814_20170322_01_T1,LC81650432016227LGN01,2016/08/14,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/03/22,2016:227:07:17:15.7522220,2016:227:07:17:47.5222190,LGN,DAY,.31,.31,274,4,8.687,5.335,6.855,9,LPGS_2.7.0,64.93037889,109.89721834,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160814070010_20160814073001.01,LT8BPF20160803085042_20160818203550.01,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.56"N,47°30'23.04"E,25°35'57.84"N,46°47'30.44"E,25°13'34.57"N,48°38'22.92"E,23°52'10.38"N,46°23'01.79"E,23°29'42.54"N,48°12'22.10"E,24.55321,47.5064,25.5994,46.79179,25.22627,48.6397,23.86955,46.38383,23.49515,48.20614,LC08_L1TP_165043_20160814_20170322_01_T1,LC81650432016227LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432016227LGN01
LC08_L1TP_166043_20160805_20170322_01_T1,LC81660432016218LGN01,2016/08/05,T1,1, 166, 043, 166, 043,NADIR,0,2017/03/22,2016:218:07:23:24.8185610,2016:218:07:23:56.5885580,LGN,DAY,0,0,545,4,7.371,5.08,5.341,9,LPGS_2.7.0,65.75613011,103.8596743,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160805070619_20160805083340.01,LT8BPF20160803085042_20160818203550.01,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.20"N,45°57'27.40"E,25°35'57.55"N,45°14'35.81"E,25°13'34.72"N,47°05'25.98"E,23°52'09.80"N,44°50'07.04"E,23°29'42.40"N,46°39'25.02"E,24.55311,45.95761,25.59932,45.24328,25.22631,47.09055,23.86939,44.83529,23.49511,46.65695,LC08_L1TP_166043_20160805_20170322_01_T1,LC81660432016218LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432016218LGN01
LC08_L1TP_165043_20160729_20170322_01_T1,LC81650432016211LGN01,2016/07/29,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/03/22,2016:211:07:17:13.0804670,2016:211:07:17:44.8504640,LGN,DAY,.01,.01,281,4,9.096,5.531,7.221,9,LPGS_2.7.0,66.27647464,99.61698736,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160729065322_20160729083813.01,LT8BPF20160720133144_20160803080806.01,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.55"N,47°29'48.12"E,25°35'56.94"N,46°46'55.81"E,25°13'33.67"N,48°37'47.75"E,23°52'09.37"N,46°22'27.01"E,23°29'41.50"N,48°11'46.75"E,24.55293,47.4967,25.59915,46.78217,25.22602,48.62993,23.86927,46.37417,23.49486,48.19632,LC08_L1TP_165043_20160729_20170322_01_T1,LC81650432016211LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432016211LGN01
LC08_L1TP_166043_20160720_20170324_01_T1,LC81660432016202LGN02,2016/07/20,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/03/24,2016:202:07:23:21.9777500,2016:202:07:23:53.7477470,LGN,DAY,.09,.09,490,4,7.688,5.103,5.75,9,LPGS_2.7.0,66.83996314,94.95850862,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15201,7741,7601,7741,7601,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160720065907_20160720083337.01,LT8BPF20160707085159_20160720111055.01,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.12"N,45°56'48.66"E,25°35'57.48"N,45°13'57.22"E,25°13'34.39"N,47°04'47.53"E,23°52'09.77"N,44°49'28.24"E,23°29'42.11"N,46°38'46.39"E,24.55309,45.94685,25.5993,45.23256,25.22622,47.07987,23.86938,44.82451,23.49503,46.64622,LC08_L1TP_166043_20160720_20170324_01_T1,LC81660432016202LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432016202LGN02
LC08_L1TP_165043_20160713_20170323_01_T1,LC81650432016195LGN01,2016/07/13,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/03/23,2016:195:07:17:08.8637530,2016:195:07:17:40.6337500,LGN,DAY,0,0,235,4,8.984,5.706,6.939,9,LPGS_2.7.0,67.23433966,92.06660438,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160713065230_20160713072954.01,LT8BPF20160707085159_20160720111055.01,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.66"N,47°29'26.09"E,25°35'57.08"N,46°46'33.71"E,25°13'33.64"N,48°37'26.00"E,23°52'09.59"N,46°22'04.84"E,23°29'41.57"N,48°11'24.90"E,24.55296,47.49058,25.59919,46.77603,25.22601,48.62389,23.86933,46.36801,23.49488,48.19025,LC08_L1TP_165043_20160713_20170323_01_T1,LC81650432016195LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432016195LGN01
LC08_L1TP_166043_20160704_20180526_01_T1,LC81660432016186LGN02,2016/07/04,T1,1, 166, 043, 166, 043,NADIR,-.001,2018/05/26,2016:186:07:23:15.6909010,2016:186:07:23:47.4608980,LGN,DAY,0,0,484,4,7.927,5.254,5.935,9,LPGS_13.1.0,67.72275537,89.43899658,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160704065812_20160704073800.02,LT8BPF20160620195437_20160707083823.01,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.76"N,45°56'53.09"E,25°35'57.16"N,45°14'01.39"E,25°13'33.85"N,47°04'52.21"E,23°52'09.59"N,44°49'32.34"E,23°29'41.68"N,46°38'50.93"E,24.55299,45.94808,25.59921,45.23372,25.22607,47.08117,23.86933,44.82565,23.49491,46.64748,LC08_L1TP_166043_20160704_20180526_01_T1,LC81660432016186LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432016186LGN02
LC08_L1TP_165043_20160627_20180526_01_T1,LC81650432016179LGN02,2016/06/27,T1,1, 165, 043, 165, 043,NADIR,-.001,2018/05/26,2016:179:07:17:01.0775640,2016:179:07:17:32.8475610,LGN,DAY,0,0,207,4,9.031,5.864,6.868,9,LPGS_13.1.0,68.09178758,88.32116906,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160627065158_20160627083801.01,LT8BPF20160620195437_20160707083823.01,LC08CPF_20160401_20160630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.63"N,47°29'49.52"E,25°35'58.06"N,46°46'56.86"E,25°13'34.46"N,48°37'49.58"E,23°52'10.70"N,46°22'28.06"E,23°29'42.54"N,48°11'48.55"E,24.55323,47.49709,25.59946,46.78246,25.22624,48.63044,23.86964,46.37446,23.49515,48.19682,LC08_L1TP_165043_20160627_20180526_01_T1,LC81650432016179LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432016179LGN02
LC08_L1TP_166043_20160618_20170323_01_T1,LC81660432016170LGN01,2016/06/18,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/03/23,2016:170:07:23:06.2065830,2016:170:07:23:37.9765790,LGN,DAY,0,0,477,4,7.869,5.255,5.856,9,LPGS_2.7.0,68.52991898,88.17230037,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160618065803_20160618083321.01,LT8BPF20160606063351_20160620173313.01,LC08CPF_20160401_20160630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.27"N,45°57'38.09"E,25°35'57.62"N,45°14'46.43"E,25°13'34.14"N,47°05'37.54"E,23°52'10.16"N,44°50'17.30"E,23°29'42.11"N,46°39'36.22"E,24.55313,45.96058,25.59934,45.24623,25.22615,47.09376,23.86949,44.83814,23.49503,46.66006,LC08_L1TP_166043_20160618_20170323_01_T1,LC81660432016170LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432016170LGN01
LC08_L1TP_165043_20160611_20170324_01_T1,LC81650432016163LGN01,2016/06/11,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/03/24,2016:163:07:16:53.9363740,2016:163:07:17:25.7063710,LGN,DAY,0,0,205,4,8.814,5.577,6.825,9,LPGS_2.7.0,68.81358167,89.10488154,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160611065151_20160611072939.02,LT8BPF20160606063351_20160620173313.01,LC08CPF_20160401_20160630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.48"N,47°29'56.72"E,25°35'56.87"N,46°47'04.09"E,25°13'33.20"N,48°37'56.82"E,23°52'09.52"N,46°22'35.15"E,23°29'41.24"N,48°11'55.68"E,24.55291,47.49909,25.59913,46.78447,25.22589,48.63245,23.86931,46.37643,23.49479,48.1988,LC08_L1TP_165043_20160611_20170324_01_T1,LC81650432016163LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432016163LGN01
LC08_L1TP_166043_20160602_20180526_01_T1,LC81660432016154LGN02,2016/06/02,T1,1, 166, 043, 166, 043,NADIR,-.001,2018/05/26,2016:154:07:23:03.2645630,2016:154:07:23:35.0345600,LGN,DAY,0,0,494,4,7.821,5.308,5.744,9,LPGS_13.1.0,69.03515172,91.65387524,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15201,7741,7601,7741,7601,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160602065824_20160602073748.02,LT8BPF20160522121054_20160606055146.01,LC08CPF_20160401_20160630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.23"N,45°56'38.65"E,25°35'57.66"N,45°13'46.99"E,25°13'34.10"N,47°04'38.14"E,23°52'10.27"N,44°49'17.69"E,23°29'42.11"N,46°38'36.64"E,24.55312,45.94407,25.59935,45.22972,25.22614,47.07726,23.86952,44.82158,23.49503,46.64351,LC08_L1TP_166043_20160602_20180526_01_T1,LC81660432016154LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432016154LGN02
LC08_L1TP_165043_20160526_20170324_01_T1,LC81650432016147LGN01,2016/05/26,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/03/24,2016:147:07:16:50.3849640,2016:147:07:17:22.1549610,LGN,DAY,0,0,262,4,9.02,5.759,6.941,9,LPGS_2.7.0,69.02425093,94.61413809,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160526065235_20160526072935.02,LT8BPF20160522121054_20160606055146.01,LC08CPF_20160401_20160630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.70"N,47°29'02.72"E,25°35'58.20"N,46°46'09.95"E,25°13'34.43"N,48°37'02.93"E,23°52'10.92"N,46°21'40.90"E,23°29'42.54"N,48°11'01.64"E,24.55325,47.48409,25.5995,46.76943,25.22623,48.61748,23.8697,46.36136,23.49515,48.18379,LC08_L1TP_165043_20160526_20170324_01_T1,LC81650432016147LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432016147LGN01
LC08_L1TP_166043_20160517_20180526_01_T1,LC81660432016138LGN02,2016/05/17,T1,1, 166, 043, 166, 043,NADIR,-.001,2018/05/26,2016:138:07:22:57.3670900,2016:138:07:23:29.1370870,LGN,DAY,0,0,507,4,7.634,5.295,5.5,9,LPGS_13.1.0,68.67793732,99.43716789,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160517065906_20160517073742.02,LT8BPF20160507073845_20160522095010.01,LC08CPF_20160401_20160630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.23"N,45°56'17.84"E,25°35'57.66"N,45°13'26.26"E,25°13'34.03"N,47°04'17.29"E,23°52'10.31"N,44°48'56.84"E,23°29'42.11"N,46°38'15.68"E,24.55312,45.93829,25.59935,45.22396,25.22612,47.07147,23.86953,44.81579,23.49503,46.63769,LC08_L1TP_166043_20160517_20180526_01_T1,LC81660432016138LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432016138LGN02
LC08_L1TP_165043_20160510_20170325_01_T1,LC81650432016131LGN01,2016/05/10,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/03/25,2016:131:07:16:45.6996810,2016:131:07:17:17.4696770,LGN,DAY,41.8,41.8,196,4,8.926,5.988,6.619,9,LPGS_2.7.0,68.09099735,103.73612316,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15401,15081,7701,7541,7701,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160510065318_20160510072931.01,LT8BPF20160507073845_20160522095010.01,LC08CPF_20160401_20160630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.16"N,47°28'20.75"E,25°35'57.73"N,46°45'29.12"E,25°13'34.18"N,48°36'20.38"E,23°52'09.98"N,46°20'59.75"E,23°29'41.78"N,48°10'18.84"E,24.5531,47.47243,25.59937,46.75809,25.22616,48.60566,23.86944,46.34993,23.49494,48.1719,LC08_L1TP_165043_20160510_20170325_01_T1,LC81650432016131LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432016131LGN01
LC08_L1TP_166043_20160501_20170326_01_T1,LC81660432016122LGN01,2016/05/01,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/03/26,2016:122:07:22:59.9637540,2016:122:07:23:31.7337510,LGN,DAY,0,0,516,4,7.058,5.02,4.962,9,LPGS_2.7.0,66.86968276,109.52066599,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20160501070554_20160501073744.01,LT8BPF20160422201524_20160507073029.01,LC08CPF_20160401_20160630_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.55"N,45°53'01.72"E,25°35'55.14"N,45°10'07.36"E,25°13'35.87"N,47°00'59.29"E,23°52'06.89"N,44°45'42.88"E,23°29'42.97"N,46°35'02.62"E,24.55293,45.88381,25.59865,45.16871,25.22663,47.01647,23.86858,44.76191,23.49527,46.58406,LC08_L1TP_166043_20160501_20170326_01_T1,LC81660432016122LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432016122LGN01
