Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Scan Line Corrector,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Gap Phase Source,Gap Phase Statistic,Data Type Level-1,Sensor Identifier,Ephemeris Type,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Scan Gap Interpolation,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LE07_L1TP_012031_20081104_20160918_01_T1,LE70120312008309EDC00,2008/11/04,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/18,2008:309:15:15:53.7799999,2008:309:15:16:20.5339375,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,46,47,219,4,3.979,2.915,2.708,9,N,LPGS_12.8.1,FULL,30.14809118,159.52199164,DE,4.062646,ETM_L1TP,ETM,DEFINITIVE,14681,16481,7341,8241,7341,8241,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20081001_20081231_01.02,2,41°47'58.92"N,71°26'07.80"W,42°45'34.20"N,72°18'58.68"W,42°25'29.28"N,70°01'36.48"W,41°09'32.76"N,72°49'00.12"W,40°49'57.72"N,70°34'56.28"W,41.7997,-71.4355,42.7595,-72.3163,42.4248,-70.0268,41.1591,-72.8167,40.8327,-70.5823,LE07_L1TP_012031_20081104_20160918_01_T1,LE70120312008309EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008309EDC00
LE07_L1TP_012031_20081019_20160918_01_T1,LE70120312008293EDC00,2008/10/19,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/18,2008:293:15:15:38.3678749,2008:293:15:16:05.1218749,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,65,79,87,4,3.238,2.376,2.2,9,N,LPGS_12.8.1,FULL,35.174328,157.3047524,DE,12.748302,ETM_L1TP,ETM,DEFINITIVE,14701,16481,7351,8241,7351,8241,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20081001_20081231_01.02,2,41°48'08.64"N,71°26'09.24"W,42°45'45.72"N,72°19'01.56"W,42°25'42.24"N,70°01'35.04"W,41°09'43.56"N,72°49'04.80"W,40°50'09.24"N,70°34'57.00"W,41.8024,-71.4359,42.7627,-72.3171,42.4284,-70.0264,41.1621,-72.818,40.8359,-70.5825,LE07_L1TP_012031_20081019_20160918_01_T1,LE70120312008293EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008293EDC00
LE07_L1TP_012031_20081003_20160918_01_T1,LE70120312008277EDC00,2008/10/03,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/18,2008:277:15:15:36.5796874,2008:277:15:16:03.3336874,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,50,37,54,4,3.29,2.692,1.892,9,N,LPGS_12.8.1,FULL,40.52810668,153.63487111,DE,-.173898,ETM_L1TP,ETM,DEFINITIVE,14681,16481,7341,8241,7341,8241,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20081001_20081231_01.02,2,41°48'30.96"N,71°31'13.08"W,42°46'01.20"N,72°24'14.04"W,42°26'08.16"N,70°06'46.08"W,41°09'57.24"N,72°54'02.88"W,40°50'33.72"N,70°39'53.64"W,41.8086,-71.5203,42.767,-72.4039,42.4356,-70.1128,41.1659,-72.9008,40.8427,-70.6649,LE07_L1TP_012031_20081003_20160918_01_T1,LE70120312008277EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008277EDC00
LE07_L1TP_012031_20080917_20160918_01_T1,LE70120312008261EDC00,2008/09/17,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/18,2008:261:15:15:46.4574999,2008:261:15:16:13.2114375,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,12,26,193,4,2.849,1.883,2.138,9,N,LPGS_12.8.1,FULL,45.86506714,148.88991458,DE,-8.786797,ETM_L1TP,ETM,DEFINITIVE,14741,16481,7371,8241,7371,8241,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080701_20080930_01.02,2,41°48'11.16"N,71°31'12.36"W,42°45'46.80"N,72°24'12.60"W,42°25'54.84"N,70°06'42.84"W,41°09'42.48"N,72°54'00.00"W,40°50'19.68"N,70°39'48.60"W,41.8031,-71.5201,42.763,-72.4035,42.4319,-70.1119,41.1618,-72.9,40.8388,-70.6635,LE07_L1TP_012031_20080917_20160918_01_T1,LE70120312008261EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008261EDC00
LE07_L1TP_012031_20080901_20160918_01_T1,LE70120312008245EDC00,2008/09/01,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/18,2008:245:15:15:54.9939374,2008:245:15:16:21.7479375,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,0,0,242,4,3.145,2.119,2.324,9,N,LPGS_12.8.1,FULL,50.80430002,143.25671801,DE,11.982081,ETM_L1TP,ETM,DEFINITIVE,14681,16481,7341,8241,7341,8241,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080701_20080930_01.02,2,41°47'41.28"N,71°31'03.00"W,42°45'14.40"N,72°24'05.76"W,42°25'23.88"N,70°06'37.44"W,41°09'10.80"N,72°53'48.48"W,40°49'49.44"N,70°39'38.88"W,41.7948,-71.5175,42.754,-72.4016,42.4233,-70.1104,41.153,-72.8968,40.8304,-70.6608,LE07_L1TP_012031_20080901_20160918_01_T1,LE70120312008245EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008245EDC00
LE07_L1TP_012031_20080816_20160918_01_T1,LE70120312008229EDC00,2008/08/16,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/18,2008:229:15:16:02.3285624,2008:229:15:16:29.0825625,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,26,22,81,4,3.381,2.167,2.595,9,N,LPGS_12.8.1,FULL,55.11908138,137.3223936,DE,-15.293836,ETM_L1TP,ETM,DEFINITIVE,14681,16461,7341,8231,7341,8231,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080701_20080930_01.02,2,41°47'00.96"N,71°30'44.28"W,42°44'35.88"N,72°23'45.60"W,42°24'46.44"N,70°06'21.60"W,41°08'30.84"N,72°53'27.96"W,40°49'10.56"N,70°39'22.32"W,41.7836,-71.5123,42.7433,-72.396,42.4129,-70.106,41.1419,-72.8911,40.8196,-70.6562,LE07_L1TP_012031_20080816_20160918_01_T1,LE70120312008229EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008229EDC00
LE07_L1TP_012031_20080731_20160918_01_T1,LE70120312008213EDC00,2008/07/31,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/18,2008:213:15:16:08.5271875,2008:213:15:16:35.2811874,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,39,35,76,4,3.496,2.119,2.781,9,N,LPGS_12.8.1,FULL,58.68056918,131.91152849,DE,9.799417,ETM_L1TP,ETM,DEFINITIVE,14701,16461,7351,8231,7351,8231,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080701_20080930_01.02,2,41°46'15.60"N,71°30'13.68"W,42°43'36.84"N,72°23'15.36"W,42°23'48.48"N,70°05'56.76"W,41°07'32.16"N,72°52'58.08"W,40°48'13.32"N,70°38'57.48"W,41.771,-71.5038,42.7269,-72.3876,42.3968,-70.0991,41.1256,-72.8828,40.8037,-70.6493,LE07_L1TP_012031_20080731_20160918_01_T1,LE70120312008213EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008213EDC00
LE07_L1TP_012031_20080715_20160918_01_T1,LE70120312008197EDC00,2008/07/15,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/18,2008:197:15:16:16.9744374,2008:197:15:16:43.7286249,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,9,12,164,4,4.935,2.876,4.01,9,N,LPGS_12.8.1,FULL,61.39936716,128.02401245,DE,8.445476,ETM_L1TP,ETM,DEFINITIVE,14741,16461,7371,8231,7371,8231,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080701_20080930_01.02,2,41°45'28.08"N,71°30'18.72"W,42°43'03.36"N,72°23'15.72"W,42°23'15.36"N,70°06'00.00"W,41°06'57.96"N,72°52'58.08"W,40°47'38.76"N,70°39'00.36"W,41.7578,-71.5052,42.7176,-72.3877,42.3876,-70.1,41.1161,-72.8828,40.7941,-70.6501,LE07_L1TP_012031_20080715_20160918_01_T1,LE70120312008197EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008197EDC00
LE07_L1TP_012031_20080629_20160918_01_T1,LE70120312008181EDC00,2008/06/29,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/18,2008:181:15:16:28.5870000,2008:181:15:16:55.3410000,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,32,30,110,4,4.12,3.298,2.47,9,N,LPGS_12.8.1,FULL,63.16325434,126.51918059,DE,8.272586,ETM_L1TP,ETM,DEFINITIVE,14701,16461,7351,8231,7351,8231,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080401_20080630_01.02,2,41°44'39.84"N,71°31'14.88"W,42°42'09.00"N,72°24'11.16"W,42°22'20.28"N,70°06'55.44"W,41°06'04.68"N,72°53'52.80"W,40°46'45.12"N,70°39'55.08"W,41.7444,-71.5208,42.7025,-72.4031,42.3723,-70.1154,41.1013,-72.898,40.7792,-70.6653,LE07_L1TP_012031_20080629_20160918_01_T1,LE70120312008181EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008181EDC00
LE07_L1TP_012031_20080613_20160918_01_T1,LE70120312008165EDC00,2008/06/13,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/18,2008:165:15:16:38.7366250,2008:165:15:17:05.4907500,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,0,1,213,4,3.946,2.805,2.775,9,N,LPGS_12.8.1,FULL,63.75171689,127.78375911,DE,-7.283123,ETM_L1TP,ETM,DEFINITIVE,14681,16481,7341,8241,7341,8241,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080401_20080630_01.02,2,41°43'56.64"N,71°31'41.52"W,42°41'18.24"N,72°24'40.32"W,42°21'27.72"N,70°07'23.52"W,41°05'13.92"N,72°54'26.28"W,40°45'53.28"N,70°40'27.12"W,41.7324,-71.5282,42.6884,-72.4112,42.3577,-70.1232,41.0872,-72.9073,40.7648,-70.6742,LE07_L1TP_012031_20080613_20160918_01_T1,LE70120312008165EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008165EDC00
LE07_L1TP_012031_20080528_20160918_01_T1,LE70120312008149EDC00,2008/05/28,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/18,2008:149:15:16:47.1614375,2008:149:15:17:13.9154375,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,0,5,208,4,4.175,3,2.904,9,N,LPGS_12.8.1,FULL,62.88160691,131.28421696,DE,-15.215361,ETM_L1TP,ETM,DEFINITIVE,14761,16461,7381,8231,7381,8231,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080401_20080630_01.02,2,41°43'21.36"N,71°31'39.72"W,42°40'54.12"N,72°24'36.72"W,42°21'02.52"N,70°07'18.12"W,41°04'50.16"N,72°54'20.88"W,40°45'27.36"N,70°40'20.28"W,41.7226,-71.5277,42.6817,-72.4102,42.3507,-70.1217,41.0806,-72.9058,40.7576,-70.6723,LE07_L1TP_012031_20080528_20160918_01_T1,LE70120312008149EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008149EDC00
LE07_L1GT_012031_20080512_20160923_01_T2,LE70120312008133EDC00,2008/05/12,LANDSAT_7,OFF,T2,1,, 012, 031,2016/09/23,2008:133:15:16:53.8269374,2008:133:15:17:20.5810624,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,100,100,-1,-1,,,,9,N,LPGS_12.8.1,FULL,60.38241548,135.67737481,DE,-1.984626,ETM_L1GT,ETM,DEFINITIVE,14681,16481,7341,8241,7341,8241,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080401_20080630_01.02,2,41°42'54.36"N,71°31'04.08"W,42°40'27.84"N,72°24'00.36"W,42°20'34.44"N,70°06'43.20"W,41°04'23.16"N,72°53'47.40"W,40°44'59.28"N,70°39'48.24"W,41.7151,-71.5178,42.6744,-72.4001,42.3429,-70.112,41.0731,-72.8965,40.7498,-70.6634,LE07_L1GT_012031_20080512_20160923_01_T2,LE70120312008133EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008133EDC00
LE07_L1TP_012031_20080426_20160918_01_T1,LE70120312008117EDC00,2008/04/26,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/18,2008:117:15:16:58.7242500,2008:117:15:17:25.4781875,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,52,48,100,4,3.586,2.796,2.245,9,N,LPGS_12.8.1,FULL,56.34149014,139.74931092,DE,-4.662552,ETM_L1TP,ETM,DEFINITIVE,14681,16461,7341,8231,7341,8231,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080401_20080630_01.02,2,41°42'40.68"N,71°30'06.12"W,42°40'09.12"N,72°23'01.68"W,42°20'14.28"N,70°05'48.48"W,41°04'06.96"N,72°52'49.44"W,40°44'41.28"N,70°38'53.88"W,41.7113,-71.5017,42.6692,-72.3838,42.3373,-70.0968,41.0686,-72.8804,40.7448,-70.6483,LE07_L1TP_012031_20080426_20160918_01_T1,LE70120312008117EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008117EDC00
LE07_L1TP_012031_20080410_20160919_01_T1,LE70120312008101EDC00,2008/04/10,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/19,2008:101:15:17:01.5249375,2008:101:15:17:28.2788749,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,4,18,166,4,4.147,2.945,2.92,9,N,LPGS_12.8.1,FULL,51.08651218,142.96914616,DE,-11.785437,ETM_L1TP,ETM,DEFINITIVE,14741,16461,7371,8231,7371,8231,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080401_20080630_01.02,2,41°42'38.52"N,71°28'42.96"W,42°40'12.72"N,72°21'31.32"W,42°20'16.08"N,70°04'22.08"W,41°04'08.04"N,72°51'24.84"W,40°44'40.92"N,70°37'32.88"W,41.7107,-71.4786,42.6702,-72.3587,42.3378,-70.0728,41.0689,-72.8569,40.7447,-70.6258,LE07_L1TP_012031_20080410_20160919_01_T1,LE70120312008101EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008101EDC00
LE07_L1TP_012031_20080325_20160918_01_T1,LE70120312008085EDC00,2008/03/25,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/18,2008:085:15:17:02.3395624,2008:085:15:17:29.0935000,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,4,6,172,4,3.795,2.673,2.694,9,N,LPGS_12.8.1,FULL,45.0933418,145.47714451,DE,-5.27753,ETM_L1TP,ETM,DEFINITIVE,14741,16441,7371,8221,7371,8221,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080301_20080331_01.02,2,41°42'49.68"N,71°27'01.80"W,42°40'22.08"N,72°19'51.60"W,42°20'23.64"N,70°02'44.16"W,41°04'18.48"N,72°49'45.48"W,40°44'49.20"N,70°35'55.32"W,41.7138,-71.4505,42.6728,-72.331,42.3399,-70.0456,41.0718,-72.8293,40.747,-70.5987,LE07_L1TP_012031_20080325_20160918_01_T1,LE70120312008085EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008085EDC00
LE07_L1TP_012031_20080309_20160918_01_T1,LE70120312008069EDC00,2008/03/09,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/18,2008:069:15:17:02.1417499,2008:069:15:17:28.8956875,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,14,10,147,4,4.221,3.166,2.792,9,N,LPGS_12.8.1,FULL,38.87925463,147.60279639,DE,-3.464873,ETM_L1TP,ETM,DEFINITIVE,14741,16441,7371,8221,7371,8221,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080301_20080331_01.02,2,41°43'10.92"N,71°25'25.32"W,42°40'39.36"N,72°18'14.04"W,42°20'38.76"N,70°01'05.88"W,41°04'37.20"N,72°48'09.72"W,40°45'06.12"N,70°34'19.20"W,41.7197,-71.4237,42.6776,-72.3039,42.3441,-70.0183,41.077,-72.8027,40.7517,-70.572,LE07_L1TP_012031_20080309_20160918_01_T1,LE70120312008069EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008069EDC00
LE07_L1GT_012031_20080222_20160919_01_T2,LE70120312008053EDC00,2008/02/22,LANDSAT_7,OFF,T2,1,, 012, 031,2016/09/19,2008:053:15:17:07.9448124,2008:053:15:17:34.6987500,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,100,100,-1,-1,,,,9,N,LPGS_12.8.1,FULL,32.97306973,149.6880077,DE,.023571,ETM_L1GT,ETM,DEFINITIVE,14741,16461,7371,8231,7371,8231,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080101_20080229_01.02,2,41°43'42.96"N,71°25'42.96"W,42°41'23.28"N,72°18'31.68"W,42°21'20.52"N,70°01'18.84"W,41°05'21.48"N,72°48'30.60"W,40°45'48.24"N,70°34'35.04"W,41.7286,-71.4286,42.6898,-72.3088,42.3557,-70.0219,41.0893,-72.8085,40.7634,-70.5764,LE07_L1GT_012031_20080222_20160919_01_T2,LE70120312008053EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008053EDC00
LE07_L1GT_012031_20080206_20160919_01_T2,LE70120312008037EDC00,2008/02/06,LANDSAT_7,OFF,T2,1,, 012, 031,2016/09/19,2008:037:15:17:12.0049375,2008:037:15:17:38.7588750,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,100,100,-1,-1,,,,9,N,LPGS_12.8.1,FULL,27.90436534,151.91623989,DE,-8.737924,ETM_L1GT,ETM,DEFINITIVE,14741,16461,7371,8231,7371,8231,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080101_20080229_01.02,2,41°44'20.40"N,71°26'04.20"W,42°42'02.16"N,72°18'52.56"W,42°21'56.88"N,70°01'34.68"W,41°06'01.08"N,72°48'51.48"W,40°46'25.68"N,70°34'51.60"W,41.739,-71.4345,42.7006,-72.3146,42.3658,-70.0263,41.1003,-72.8143,40.7738,-70.581,LE07_L1GT_012031_20080206_20160919_01_T2,LE70120312008037EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008037EDC00
LE07_L1TP_012031_20080121_20160919_01_T1,LE70120312008021EDC00,2008/01/21,LANDSAT_7,OFF,T1,1,, 012, 031,2016/09/19,2008:021:15:17:14.2128750,2008:021:15:17:40.9667500,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,8,6,185,4,4.938,3.85,3.092,9,N,LPGS_12.8.1,FULL,24.14354673,154.30875927,DE,.616662,ETM_L1TP,ETM,DEFINITIVE,14681,16461,7341,8231,7341,8231,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20080101_20080229_01.02,2,41°45'03.60"N,71°26'29.76"W,42°42'44.64"N,72°19'18.12"W,42°22'39.00"N,70°01'58.08"W,41°06'43.56"N,72°49'18.12"W,40°47'07.44"N,70°35'15.72"W,41.751,-71.4416,42.7124,-72.3217,42.3775,-70.0328,41.1121,-72.8217,40.7854,-70.5877,LE07_L1TP_012031_20080121_20160919_01_T1,LE70120312008021EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312008021EDC00
